순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
166,국내도서,나의 마녀 1,269823410 ,9788954677486 ,7810,"해윤 지음, MAS 그림",문학동네,20210226,"16,000","14,400",800점,983,만화
167,국내도서,지적 대화를 위한 넓고 얕은 지식 1,228727924 ,9791190313186 ,3100,채사장 지음,웨일북,20200201,"19,000","17,100",950점,66884,인문학
168,국내도서,원피스 93,320691807 ,9791168945395 ,,오다 에이치로 지음,대원씨아이(만화),20190826,"5,500","4,950",270점,1951,만화
169,국내도서,영어 그림책 공부법,189389509 ,9791164050178 ,13590,정정혜 지음,북하우스,20190501,"16,500","14,850",820점,3849,좋은부모
170,국내도서,정재승의 인간 탐구 보고서 1 : 인간은 외모에 집착한다 (50만 부 기념 리커버 에디션),204603766 ,9788950983079 ,74400,"정재승 기획, 정재은.이고은 글, 김현민 그림",아울북,20221019,"15,800","14,220",790점,10389,어린이
171,국내도서,내게 무해한 사람,151335169 ,9788954651820 ,3810,최은영 지음,문학동네,20180630,"14,500","13,050",720점,24983,소설/시/희곡
172,국내도서,설민석의 세계사 대모험 3,241085446 ,9791196893156 ,,"설민석.잼 스토리 지음, 박성일 그림, 전진성 감수",단꿈아이,20190924,"12,000","10,800",600점,6022,어린이
173,국내도서,일빵빵 입에 달고 사는 기초영어 1 : 동사.조동사 편,33330325 ,9791185419022 ,14740,서장혁 지음,토마토출판사,20140102,"13,800","12,420",690점,27031,외국어
174,국내도서,2019 김승옥문학상 수상작품집,209577210 ,9788954657952 ,3810,윤성희 외 지음,문학동네,20190927,"10,000","9,000",500점,4299,소설/시/희곡
175,국내도서,레몬,189107920 ,9788936434366 ,3810,권여선 지음,창비,20190425,"16,000","14,400",800점,4656,소설/시/희곡
176,국내도서,영단기 토익 실전 1000제 1 LC 문제집 + 해설집,195253196 ,9791163713982 ,13740,영단기 연구소 엮음,커넥츠영단기,20190626,"11,000","9,900",550점,10231,외국어
177,국내도서,JLPT 일본어능력시험 한권으로 끝내기 N3,280870672 ,9788927712435 ,14730,이치우. 기타지마 치즈코 지음,다락원,20211011,"27,000","24,300","1,350점",44820,외국어
178,국내도서,죽고 싶지만 떡볶이는 먹고 싶어,151362923 ,9791196394509 ,3810,백세희 지음,흔,20180620,"13,800","12,420",690점,27235,에세이
179,국내도서,쉬운 일은 아니지만 (해피뉴이어 에디션),195388144 ,9791160802740 ,3180,홍화정 지음,휴머니스트,20190625,"13,500","12,150",670점,3086,에세이
180,국내도서,어느 날 공주가 되어버렸다 2 (아타나시아 아크릴 스탠드 + 투명 포토카드 5종 + 박스 포함 한정판),207095992 ,9791129340498 ,,"스푼 그림, 플루토스 원작",캐롯툰,20191108,"36,000","32,400","1,800점",3097,만화
181,국내도서,엄마 심리 수업,191910066 ,9791186757420 ,3180,윤우상 지음,심플라이프,20190525,"17,000","15,300",700점,8574,인문학
182,국내도서,이유가 있어서 멸종했습니다,188596603 ,9791189938765 ,73490,"마루야마 다카시 지음, 사토 마사노리 외 그림, 곽범신 옮김, 이마이즈미 다다아키 외 감수",위즈덤하우스,20190410,"13,000","11,700",650점,5990,어린이
183,국내도서,작가들의 비밀스러운 삶,216722228 ,9788984373853 ,3860,"기욤 뮈소 지음, 양영란 옮김",밝은세상,20191121,"14,800","13,320",740점,5706,소설/시/희곡
184,국내도서,좀비고등학교 코믹스 11,182313000 ,9791188380367 ,77800,"유대영 지음, 라임스튜디오 그림",겜툰,20190227,"9,800","8,820",490점,4953,어린이
185,국내도서,호모 데우스,100441862 ,9788934977841 ,3900,"유발 하라리 지음, 김명주 옮김",김영사,20170515,"26,800","24,120","1,340점",37113,인문학
186,국내도서,좀비고등학교 코믹스 12,189537003 ,9791188380381 ,77800,"유대영 지음, 라임스튜디오 그림",겜툰,20190425,"9,800","8,820",490점,4590,어린이
187,국내도서,"아무튼, 술",190025231 ,9791188343225 ,2810,김혼비 지음,제철소,20190507,"12,000","10,800",600점,10369,에세이
188,국내도서,세상에서 제일 재밌는 종이접기,162366511 ,9791186494431 ,13630,네모아저씨 이원표 지음,슬로래빗,20180824,"14,000","12,600",700점,27215,좋은부모
189,국내도서,다시 오지 않는 것들,195209237 ,9791196714208 ,3810,최영미 지음,이미출판사,20190626,"10,000","9,000",500점,4191,소설/시/희곡
190,국내도서,클루지 (리커버 에디션),317247589 ,9788901272085 ,3180,"개리 마커스 지음, 최호영 옮김",갤리온,20230530,"18,000","16,200",900점,9111,인문학
191,국내도서,미움받을 용기 (200만 부 기념 스페셜 에디션),307825504 ,9791168340770 ,3180,"기시미 이치로 외 지음, 전경아 옮김, 김정운 감수",인플루엔셜(주),20221228,"15,900","14,310",790점,25879,인문학
192,국내도서,설민석의 한국사 대모험 1,308907600 ,9791191496734 ,74910,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",단꿈아이,20230125,"13,000","11,700",650점,23484,어린이
193,국내도서,나의 문화유산답사기 중국편 1 : 돈황과 하서주랑,188338924 ,9788936477127 ,3800,유홍준 지음,창비,20190429,"23,000","20,700","1,150점",4354,인문학
194,국내도서,엘리베이터에 낀 그 남자는 어떻게 되었나 (출간 20주년 기념 리커버 특별판),196985206 ,9788954610117 ,3810,김영하 지음,문학동네,20100216,"10,000","9,000",500점,8160,소설/시/희곡
195,국내도서,벌새,205666386 ,9788950983031 ,3810,"김보라 쓰고 엮음, 김원영, 남다은, 정희진, 최은영, 앨리슨 벡델 지음",arte(아르테),20190829,"19,800","17,820",990점,4495,예술/대중문화
196,국내도서,부의 추월차선 (10주년 스페셜 에디션),287238196 ,9791187444725 ,13320,"엠제이 드마코 지음, 신소영 옮김",토트,20220204,"17,500","15,750",870점,37336,경제경영
197,국내도서,장수 고양이의 비밀,316883711 ,9788954692717 ,4830,"무라카미 하루키 지음, 안자이 미즈마루 그림, 홍은주 옮김",문학동네,20230518,"15,000","13,500",750점,1605,에세이
198,국내도서,넛지 : 파이널 에디션,296614068 ,9788901260679 ,3320,"리처드 H. 탈러.카스 R. 선스타인 지음, 이경식 옮김, 최정규 감수",리더스북,20220620,"22,000","19,800","1,100점",19676,경제경영
199,국내도서,설민석의 한국사 대모험 8,309888966 ,9791191496802 ,74910,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",단꿈아이,20230125,"13,000","11,700",650점,11303,어린이
200,국내도서,아이의 떼 거부 고집을 다루다,185979428 ,9791196630706 ,3590,정유진 지음,미스터제이,20190308,"15,800","14,220",790점,5443,좋은부모
201,국내도서,마법천자문 46,209256359 ,9788950982898 ,77720,"김현수 지음, 홍거북 그림, 김창환 감수",아울북,20190925,"15,800","14,220",790점,4716,어린이
202,국내도서,보이거나 안 보이거나,187398520 ,9788964963999 ,77830,"요시타케 신스케 지음, 고향옥 옮김, 이토 아사 자문",토토북,20190325,"14,000","12,600",700점,4367,어린이
203,국내도서,직장인을 위한 실무 엑셀,304826703 ,9791140701162 ,3000,선양미 지음,길벗,20221212,"21,000","18,900","1,050점",2837,컴퓨터/모바일
204,국내도서,90년생이 온다 (리커버 특별판),213421245 ,9791188248674 ,3320,임홍택 지음,웨일북,20181116,"14,000","12,600",700점,3808,경제경영
205,국내도서,프린세스 커넥트! Re:Dive 공식 공략 팬북,219686861 ,9791127853693 ,3830,"다카라지마사 지음, 송재희 옮김, 사이게임즈 감수",디앤씨미디어(주)(D&C미디어),20191210,"11,000","9,900",550점,2759,소설/시/희곡
206,국내도서,어느 날 공주가 되어버렸다 2 (일반판),207095467 ,9791129338181 ,,"스푼 그림, 플루토스 원작",캐롯툰,20191108,"13,500","12,150",670점,5429,만화
207,국내도서,침묵의 봄,338537229 ,9788962632729 ,4300,"레이첼 카슨 지음, 김은령 옮김, 홍욱희 감수",에코리브르,20240430,"22,000","19,800","1,100점",14589,사회과학
208,국내도서,"다시, 책으로",179157492 ,9791190030052 ,3020,"매리언 울프 지음, 전병근 옮김",어크로스,20190515,"18,000","16,200",900점,8050,인문학
209,국내도서,타이탄의 도구들,105905705 ,9791158510619 ,3190,"팀 페리스 지음, 박선령 외 옮김",토네이도,20170403,"15,000","13,500",750점,11109,자기계발
210,국내도서,흔한남매 3,223274669 ,9791164134267 ,77810,"흔한남매 원작, 백난도 글, 유난희 그림, 샌드박스 네트워크 감수",미래엔아이세움,20200109,"12,000","10,800",600점,19625,어린이
211,국내도서,명견만리 : 공존의 시대 편,181802345 ,9791186560976 ,4320,KBS 명견만리 제작진 지음,인플루엔셜(주),20190225,"15,800","14,220",790점,4726,경제경영
212,국내도서,태고의 시간들,362981499 ,9791167375117 ,4800,"올가 토카르추크 지음, 최성은 옮김",은행나무,20250425,"18,000","16,200",900점,1165,소설/시/희곡
213,국내도서,식물의 책,213527557 ,9788986022100 ,2480,이소영 지음,책읽는수요일,20191025,"15,000","13,500",750점,9322,과학
214,국내도서,총몽 완전판 1~2 세트 - 전2권,188118405 ,9791164330201 ,7830,"기시로 유키토 지음, 주원일 옮김",애니북스,20190417,"30,000","27,000","1,500점",2424,만화
215,국내도서,파과,142244075 ,9791162203620 ,3810,구병모 지음,위즈덤하우스,20180416,"14,000","12,600",700점,14010,소설/시/희곡
216,국내도서,나의 영어 사춘기 100시간,176364436 ,9791161501857 ,13740,이시원 지음,시원스쿨닷컴,20181226,"13,500","12,150",670점,3568,외국어
217,국내도서,더 쉽고 더 맛있게 고단백 저탄수화물 다이어트 레시피,192166314 ,9791190065702 ,13590,미니 박지우 지음,위즈덤하우스,20190520,"16,000","14,400",800점,4320,요리/살림
218,국내도서,나의 문화유산답사기 중국편 2 : 막고굴과 실크로드의 관문,188338972 ,9788936477134 ,3800,유홍준 지음,창비,20190429,"20,000","18,000","1,000점",3823,인문학
219,국내도서,지적 대화를 위한 넓고 얕은 지식 2,228728501 ,9791190313193 ,3100,채사장 지음,웨일북,20200201,"19,000","17,100",950점,39519,인문학
220,국내도서,라틴어 수업,323084753 ,9788965965879 ,3100,한동일 지음,흐름출판,20230815,"18,000","16,200",900점,7428,인문학
221,국내도서,아이 마음에 상처 주지 않는 습관 (뉴에디션),315405506 ,9791140703784 ,3590,이다랑(그로잉맘) 지음,길벗,20230428,"17,800","16,020",890점,836,좋은부모
222,국내도서,총 균 쇠,316294397 ,9788934942467 ,3900,"제레드 다이아몬드 지음, 강주헌 옮김",김영사,20230510,"29,800","26,820","1,490점",51817,인문학
223,국내도서,마도조사 3,211727983 ,9791127853068 ,4820,"묵향동후 지음, 이현아 옮김",B-Lab,20191129,"14,000","12,600",700점,7486,소설/시/희곡
224,국내도서,체리새우 : 비밀글입니다,179700075 ,9788954654753 ,3810,황영미 지음,문학동네,20190128,"11,500","10,350",570점,51005,청소년
225,국내도서,"튜브, 힘낼지 말지는 내가 결정해",199717915 ,9788950982249 ,3810,하상욱 지음,arte(아르테),20190731,"17,000","15,300",850점,4155,에세이
226,국내도서,그것만 있을 리가 없잖아,193170653 ,9788934995357 ,77830,"요시타케 신스케 글.그림, 고향옥 옮김",주니어김영사,20190523,"14,000","12,600",700점,4651,어린이
227,국내도서,하이큐!! 35,299392320 ,9791169182430 ,,후루다테 하루이치 지음,대원씨아이(만화),20190520,"5,500","4,950",270점,3407,만화
228,국내도서,길 위에서 중얼거리다,179157561 ,9788932035192 ,3810,기형도 지음,문학과지성사,20190307,"15,000","13,500",750점,4738,소설/시/희곡
229,국내도서,읽으면서 바로 써먹는 어린이 속담,120049445 ,9791158681258 ,73710,한날 지음,파란정원,20171030,"12,000","10,800",600점,27836,어린이
230,국내도서,시간은 흐르지 않는다,193405216 ,9788965708063 ,3400,"카를로 로벨리 지음, 이중원 옮김",쌤앤파커스,20190610,"16,000","14,400",800점,17433,과학
231,국내도서,관계를 읽는 시간,171232279 ,9791160505801 ,3180,문요한 지음,더퀘스트,20181025,"16,000","14,400",800점,12189,인문학
232,국내도서,아홉 살 독서 수업,198322359 ,9791190030137 ,3370,한미화 지음,어크로스,20190730,"14,000","12,600",700점,3327,좋은부모
233,국내도서,멋진 신세계,60836103 ,9788973814725 ,3840,"올더스 헉슬리 지음, 안정효 옮김",(주)태일소담출판사,20150612,"13,800","12,420",690점,38840,소설/시/희곡
234,국내도서,부의 인문학 (20만부 기념 개정증보판),289672648 ,9791196851200 ,3320,우석(브라운스톤) 지음,오픈마인드,20220321,"17,000","15,300",850점,15985,경제경영
235,국내도서,"화씨 451 (리커버 특별판, 양장)",189067259 ,9791158885151 ,3840,"레이 브래드버리 지음, 박상준 옮김",황금가지,20190423,"14,000","12,600",700점,2382,소설/시/희곡
236,국내도서,말 그릇 (50만 부 기념 에디션),117827715 ,9791185952987 ,3190,김윤나 지음,오아시스,20170922,"19,000","17,100",950점,32357,자기계발
237,국내도서,설민석의 한국사 대모험 2,309889172 ,9791191496741 ,74910,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",단꿈아이,20230125,"13,000","11,700",650점,18909,어린이
238,국내도서,돈의 감각,204049326 ,9791162540985 ,3320,이명로(상승미소) 지음,비즈니스북스,20190826,"16,800","15,120",840점,3886,경제경영
239,국내도서,백년 허리 1 : 진단편,269524451 ,9791197437304 ,3510,정선근 지음,언탱글링,20210415,"18,500","16,650",920점,34493,건강/취미
240,국내도서,호킹의 빅 퀘스천에 대한 간결한 대답,178130229 ,9788972916802 ,3400,"스티븐 호킹 지음, 배지은 옮김",까치,20190107,"17,000","15,300",850점,3365,과학
241,국내도서,버드 스트라이크,185645447 ,9788936434359 ,3810,구병모 지음,창비,20190315,"14,800","13,320",740점,4944,소설/시/희곡
242,국내도서,의외로 유쾌한 생물도감,189957624 ,9788934995302 ,76490,"누마가사 와타리 지음, 타카모리 마쓰미 옮김, 시바타 요시히데 외 감수",주니어김영사,20190424,"14,800","13,320",740점,4768,어린이
243,국내도서,글자 풍경,179596563 ,9788932473956 ,"03600 
",유지원 지음,을유문화사,20190130,"15,000","13,500",750점,3767,인문학
244,국내도서,읽으면서 바로 써먹는 어린이 고사성어,175843612 ,9791158681531 ,73710,한날 지음,파란정원,20181220,"12,000","10,800",600점,14426,어린이
245,국내도서,날씨가 좋으면 찾아가겠어요,154118491 ,9788952791160 ,4810,이도우 지음,시공사,20180628,"13,800","12,420",690점,10398,소설/시/희곡
246,국내도서,평균의 종말,274180509 ,9788950995874 ,,"토드 로즈 지음, 정미나 옮김, 이우일 감수",21세기북스,20210614,"22,000","19,800","1,100점",8847,사회과학
247,국내도서,고요할수록 밝아지는 것들,190316672 ,9791187498384 ,3810,혜민 지음,수오서재,20181205,"15,000","13,500",750점,21137,에세이
248,국내도서,원펀맨 One Punch Man 19,291486937 ,9791168940888 ,,"ONE 지음, 무라타 유스케 그림",대원씨아이(만화),20190625,"5,500","4,950",270점,1548,만화
249,국내도서,하이큐!! 36,289048616 ,9791136294807 ,,후루다테 하루이치 지음,대원씨아이(만화),20190614,"5,500","4,950",270점,3770,만화
250,국내도서,왜 세계의 절반은 굶주리는가?,79646753 ,9791187038030 ,3300,"장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록",갈라파고스,20160321,"12,800","11,520",540점,32770,사회과학
251,국내도서,우주로 가는 계단,187542282 ,9788936443030 ,73810,"전수경 지음, 소윤경 그림",창비,20190329,"12,000","10,800",600점,10560,어린이
252,국내도서,아홉 명의 완벽한 타인들,322878081 ,9788947549097 ,3840,"리안 모리아티 지음, 김소정 옮김",마시멜로,20230830,"19,800","17,820",990점,180,소설/시/희곡
253,국내도서,좀비고등학교 코믹스 13,195391770 ,9791188380428 ,77800,"유대영 지음, 라임스튜디오 그림",겜툰,20190628,"9,800","8,820",490점,2963,어린이
254,국내도서,사업을 한다는 것,193139207 ,9791196621957 ,3320,"레이 크록 지음, 이영래 옮김, 손정의.야나이 다다시 해설",센시오,20190531,"16,000","14,400",800점,6582,경제경영
255,국내도서,아침의 피아노,170075293 ,9791160401974 ,3810,김진영 지음,한겨레출판,20181005,"13,000","11,700",650점,11640,에세이
256,국내도서,쓸 만한 인간,202681004 ,9791189856502 ,3810,박정민 지음,상상출판,20190902,"14,200","12,780",710점,17663,에세이
257,국내도서,지혜롭게 나이 든다는 것,176838833 ,9791160560657 ,3100,"마사 C. 누스바움.솔 레브모어 지음, 안진이 옮김",어크로스,20181231,"17,000","15,300",850점,3364,인문학
258,국내도서,지성의 돈되는 부동산 1인법인,289096453 ,9791190916301 ,13320,"지성 지음, 이승현 감수",잇콘,20220216,"19,000","17,100",950점,2170,경제경영
259,국내도서,룬의 아이들 - 윈터러 세트 - 전7권,195219761 ,9788954656221 ,4810,전민희 지음,엘릭시르,20190621,"102,000","91,800","5,100점",5410,소설/시/희곡
260,국내도서,Go Go 카카오프렌즈 6 : 이탈리아,179505384 ,9788950979317 ,74900,"김미영 지음, 김정한 그림",아울북,20190129,"16,800","15,120",840점,4462,어린이
261,국내도서,옥상에서 만나요,360804280 ,9788936439750 ,3810,정세랑 지음,창비,20250319,"17,000","15,300",850점,1220,소설/시/희곡
262,국내도서,종의 기원,198419735 ,9791189198862 ,4400,"찰스 로버트 다윈 지음, 장대익 옮김, 최재천 감수, 다윈 포럼 기획",사이언스북스,20190731,"22,000","19,800","1,100점",21412,과학
263,국내도서,호텔 창문,215627038 ,9791189982614 ,3810,편혜영 외 지음,은행나무,20191108,"12,000","10,800",600점,3048,소설/시/희곡
264,국내도서,신부이야기 11,191904935 ,9791164127030 ,7830,모리 카오루 지음,대원씨아이(만화),20190524,"8,000","7,200",400점,3544,만화
265,국내도서,나도 아직 나를 모른다,255802483 ,9788934991298 ,3180,허지원 지음,김영사,20201109,"14,800","13,320",740점,7623,인문학
266,국내도서,생각의 비밀,66541408 ,9788997287093 ,13320,김승호 지음,황금사자,20150915,"14,000","12,600",700점,18146,자기계발
267,국내도서,설이,179649906 ,9791160402247 ,3810,심윤경 지음,한겨레출판,20190124,"13,000","11,700",650점,6530,소설/시/희곡
268,국내도서,원피스 94,333591702 ,9791168945401 ,,오다 에이치로 지음,대원씨아이(만화),20191126,"5,500","4,950",270점,1702,만화
269,국내도서,어린 왕자,118305353 ,9791187192596 ,3860,"앙투안 드 생텍쥐페리 지음, 이정서 옮김",새움,20170922,"8,000","7,200",400점,10968,소설/시/희곡
270,국내도서,타인의 시선을 의식해 힘든 나에게,189359091 ,9788950980726 ,3810,글배우 지음,21세기북스,20190419,"13,000","11,700",650점,3772,에세이
271,국내도서,하이큐!! 37,298204032 ,9791169182447 ,,후루다테 하루이치 지음,대원씨아이(만화),20190719,"5,500","4,950",270점,4031,만화
272,국내도서,툇마루에서 모든 게 달라졌다 1,184447508 ,9791164130191 ,7810,"쓰루타니 가오리 지음, 현승희 옮김",북폴리오,20190226,"9,800","8,820",490점,3127,만화
273,국내도서,아몬드 (양장),105651245 ,9788936434267 ,3810,손원평 지음,창비,20170331,"14,000","12,600",700점,32398,소설/시/희곡
274,국내도서,밀크맨,198322744 ,9788936477837 ,3840,"애나 번스 지음, 홍한별 옮김",창비,20191004,"16,800","15,120",840점,2818,소설/시/희곡
275,국내도서,세계에서 가장 자극적인 나라,191832483 ,9788952240491 ,3320,"짐 로저스 지음, 전경아.오노 가즈모토 옮김",살림,20190520,"16,000","14,400",800점,2742,경제경영
276,국내도서,일 잘하는 사람은 단순하게 합니다,345982462 ,9791140710652 ,3320,박소연 지음,더퀘스트,20240910,"18,000","16,200",900점,7189,자기계발
277,국내도서,인간 실격,491611 ,9788937461033 ,4830,"다자이 오사무 지음, 김춘미 옮김",민음사,20040515,"9,000","8,100",450점,75841,소설/시/희곡
278,국내도서,사일런트 페이션트,192227748 ,9788965746898 ,3840,"알렉스 마이클리디스 지음, 남명성 옮김",해냄,20190522,"15,800","14,220",790점,2585,소설/시/희곡
279,국내도서,스즈키 바이올린 교본 1,85899 ,9788903411116 ,93670,세광음악 편집부 엮음,세광음악출판사,20091217,"12,000","10,800",600점,34145,예술/대중문화
280,국내도서,긴 이별을 위한 짧은 편지 (무선),9002758 ,9788954613965 ,4840,"페터 한트케 지음, 안장혁 옮김",문학동네,20110225,"12,000","10,800",600점,4140,소설/시/희곡
281,국내도서,자존감 수업,86793193 ,9791186757093 ,3190,윤홍균 지음,심플라이프,20160825,"17,000","15,300",850점,64117,인문학
282,국내도서,올리버쌤의 영어 꿀팁,174551152 ,9791162209899 ,13740,올리버 샨 그랜트 지음,위즈덤하우스,20181207,"14,800","13,320",740점,5368,외국어
283,국내도서,시크릿 캐릭터 드로잉,191073279 ,9791163981237 ,13650,타코 지음,레진코믹스(레진엔터테인먼트),20190503,"18,000","16,200",900점,6278,예술/대중문화
284,국내도서,이상한 과자 가게 전천당 1,196104762 ,9791164060481 ,74830,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20190705,"12,000","10,800",600점,16356,어린이
285,국내도서,단 한 권을 읽어도 제대로 남는 메모 독서법,185887500 ,9791189938338 ,3320,신정철 지음,위즈덤하우스,20190315,"16,800","15,120",840점,4466,자기계발
286,국내도서,10일 만에 끝내는 해커스 OPIc 오픽 (Advanced 공략),317484824 ,9791137910539 ,13740,해커스 오픽연구소 지음,(주)해커스,20231023,"25,000","22,500","1,250점",24819,외국어
287,국내도서,죽음의 에티켓,206357955 ,9791188331741 ,3100,"롤란트 슐츠 지음, 노선정 옮김",스노우폭스북스,20190916,"15,800","14,220",790점,3541,인문학
288,국내도서,New 일본어 상용한자 기초 마스터 1026,235275135 ,9788927712305 ,13730,한선희.이이호시 카즈야 지음,다락원,20200302,"17,000","15,300",850점,6394,외국어
289,국내도서,어떻게 살 것인가,23981862 ,9788965132288 ,3810,유시민 지음,생각의길,20130313,"15,000","13,500",750점,38980,인문학
290,국내도서,우리 몸이 세계라면,175947062 ,9788962622560 ,3330,김승섭 지음,동아시아,20181207,"20,000","18,000","1,000점",5796,인문학
291,국내도서,앞으로 5년 한국의 미래 시나리오,180206519 ,9791187481539 ,3320,최윤식.최현식 지음,지식노마드,20190220,"25,000","22,500","1,250점",2473,경제경영
292,국내도서,나는 아마존에서 미래를 다녔다,184155541 ,9791157843183 ,13320,박정준 지음,한빛비즈,20190307,"15,000","13,500",750점,2960,자기계발
293,국내도서,습관의 재발견,48822212 ,9788997575336 ,13190,"스티븐 기즈 지음, 구세희 엮음",비즈니스북스,20141125,"13,000","11,700",650점,9456,자기계발
294,국내도서,불량한 자전거 여행,354187875 ,9788936448813 ,73810,"김남중 지음, 허태준 그림",창비,20241220,"13,800","12,420",690점,11609,어린이
295,국내도서,뽀롱뽀롱 뽀로로 크리스마스 스티커북,216140988 ,9788964135457 ,73650,키즈아이콘 편집부 엮음,키즈아이콘(아이코닉스),20191101,"5,000","4,500",250점,2983,유아
296,국내도서,나의 월급 독립 프로젝트 (리마스터 에디션),303558802 ,9788901265506 ,3320,유목민 지음,리더스북,20221028,"19,800","17,820",990점,7826,경제경영
297,국내도서,1984,418906 ,9788937460777 ,4840,"조지 오웰 지음, 정회성 옮김",민음사,20030616,"11,000","9,900",550점,68829,소설/시/희곡
298,국내도서,10일 만에 끝내는 해커스 토익스피킹(토스),295339633 ,9788965424871 ,13740,해커스어학연구소 편집부 엮음,해커스어학연구소(Hackers),20230703,"18,900","17,010",940점,9927,외국어
299,국내도서,20일 만에 끝내는 해커스 토익 750+ RC(리딩),274144864 ,9788965424222 ,13740,David Cho 지음,해커스어학연구소(Hackers),20240102,"14,900","13,410",740점,20161,외국어
300,국내도서,10일 만에 끝내는 해커스 토익스피킹(토스) 스타트,295339552 ,9788965424864 ,13740,David Cho 지음,해커스어학연구소(Hackers),20230703,"18,900","17,010",940점,9055,외국어
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,좋은 책을 고르는 방법, 알라딘!! www.aladin.co.kr,,,,,,,,,,
